ts,id,x,y,z
27:11.9,6958,106.014412,29.361179,357.812899
27:18.1,6958,106.014399,29.361152,357.474447
27:24.3,6958,106.014386,29.361124,357.135996
27:30.5,6958,106.014372,29.361097,356.797545
27:36.7,6958,106.014359,29.361069,356.459093
27:42.9,6958,106.014346,29.361042,356.120642
27:49.1,6958,106.014332,29.361014,355.782191
27:55.3,6958,106.014319,29.360987,355.443739
28:01.5,6958,106.014306,29.360959,355.105288
28:07.7,6958,106.014292,29.360932,354.766837
28:13.9,6958,106.014279,29.360904,354.428385
28:20.1,6958,106.014266,29.360877,354.089934
28:26.3,6958,106.014252,29.360849,353.751483
28:32.5,6958,106.014239,29.360821,353.413031
27:05.4,5198,106.011102,29.35889,386.973522
27:11.6,5198,106.010716,29.358784,390.08495
27:17.8,5198,106.01033,29.358677,393.196379
27:24.0,5198,106.009944,29.35857,396.307808
27:30.2,5198,106.009558,29.358463,399.419237
27:36.4,5198,106.009173,29.358356,402.530665
27:42.6,5198,106.008787,29.358249,405.642094
27:48.8,5198,106.008401,29.358142,408.753523
27:55.0,5198,106.008015,29.358036,411.864952
28:01.2,5198,106.00763,29.357929,414.97638
28:07.4,5198,106.007244,29.357822,418.087809
28:13.6,5198,106.006858,29.357715,421.199238
28:19.8,5198,106.006472,29.357608,424.310667
28:26.0,5198,106.006086,29.357501,427.422095
28:32.2,5198,106.005701,29.357394,430.533524
26:47.6,4937,105.978691,29.345719,421.05756
26:53.8,4937,105.978706,29.345725,421.056813
27:00.0,4937,105.978721,29.345731,421.056065
27:06.2,4937,105.978736,29.345736,421.055317
27:12.4,4937,105.978751,29.345742,421.05457
27:18.6,4937,105.978766,29.345748,421.053822
27:24.8,4937,105.978782,29.345754,421.053075
27:31.0,4937,105.978797,29.345759,421.052327
27:37.2,4937,105.978812,29.345765,421.051579
27:43.4,4937,105.978827,29.345771,421.050832
27:49.6,4937,105.978842,29.345777,421.050084
27:55.8,4937,105.978857,29.345783,421.049337
28:02.0,4937,105.978872,29.345788,421.048589
28:08.2,4937,105.978887,29.345794,421.047842
28:14.4,4937,105.978902,29.3458,421.047094
27:06.6,5236,106.04074,29.368218,422.609766
27:19.1,5236,106.0409,29.36829,422.209701
27:31.6,5236,106.04106,29.368362,421.809635
27:44.1,5236,106.04122,29.368434,421.409569
27:56.6,5236,106.04138,29.368506,421.009504
28:09.1,5236,106.04154,29.368578,420.609438
28:21.6,5236,106.041701,29.36865,420.209372
28:34.1,5236,106.041861,29.368722,419.809307
28:46.6,5236,106.042021,29.368794,419.409241
28:59.1,5236,106.042181,29.368866,419.009175
29:11.6,5236,106.042341,29.368938,418.609109
29:24.1,5236,106.042501,29.36901,418.209044
29:36.6,5236,106.042661,29.369082,417.808978
29:49.1,5236,106.042821,29.369154,417.408912
30:01.6,5236,106.042981,29.369226,417.008847
46:49.0,4306,105.985779,29.384487,466.629851
46:55.2,4306,105.985796,29.384465,466.628136
47:01.4,4306,105.985812,29.384443,466.626421
47:07.6,4306,105.985829,29.384421,466.624705
47:13.8,4306,105.985846,29.384399,466.62299
47:20.0,4306,105.985862,29.384377,466.621275
47:26.2,4306,105.985879,29.384354,466.619559
47:32.4,4306,105.985895,29.384332,466.617844
47:38.6,4306,105.985912,29.38431,466.616129
47:44.8,4306,105.985928,29.384288,466.614414
47:51.0,4306,105.985945,29.384266,466.612698
47:57.2,4306,105.985961,29.384244,466.610983
48:03.4,4306,105.985978,29.384222,466.609268
48:09.6,4306,105.985995,29.3842,466.607553
48:15.8,4306,105.986011,29.384178,466.605837
46:43.1,4164,105.975744,29.342438,436.252487
46:49.3,4164,105.97576,29.342446,436.25153
46:55.5,4164,105.975777,29.342453,436.250574
47:01.7,4164,105.975793,29.34246,436.249617
47:07.9,4164,105.97581,29.342468,436.248661
47:14.1,4164,105.975826,29.342475,436.247704
47:20.3,4164,105.975843,29.342483,436.246748
47:26.5,4164,105.975859,29.34249,436.245791
47:32.7,4164,105.975875,29.342498,436.244835
47:38.9,4164,105.975892,29.342505,436.243878
47:45.1,4164,105.975908,29.342512,436.242922
47:51.3,4164,105.975925,29.34252,436.241965
47:57.5,4164,105.975941,29.342527,436.241009
48:03.7,4164,105.975958,29.342535,436.240052
48:09.9,4164,105.975974,29.342542,436.239096
47:02.0,4436,106.004256,29.3624,538.795829
47:08.2,4436,106.004173,29.362592,539.19873
47:14.4,4436,106.00409,29.362784,539.601631
47:20.6,4436,106.004008,29.362975,540.004532
47:26.8,4436,106.003925,29.363167,540.407433
47:33.0,4436,106.003843,29.363359,540.810335
47:39.2,4436,106.00376,29.36355,541.213236
47:45.4,4436,106.003678,29.363742,541.616137
47:51.6,4436,106.003595,29.363934,542.019038
47:57.8,4436,106.003512,29.364125,542.421939
48:04.0,4436,106.00343,29.364317,542.82484
48:10.2,4436,106.003347,29.364509,543.227741
48:16.4,4436,106.003265,29.364701,543.630642
48:22.6,4436,106.003182,29.364892,544.033543
48:28.8,4436,106.0031,29.365084,544.436444
46:56.3,4455,105.979899,29.350583,440.491347
47:02.5,4455,105.979891,29.350582,440.491683
47:08.7,4455,105.979883,29.35058,440.492019
47:14.9,4455,105.979875,29.350578,440.492355
47:21.1,4455,105.979868,29.350576,440.492691
47:27.3,4455,105.97986,29.350575,440.493026
47:33.5,4455,105.979852,29.350573,440.493362
47:39.7,4455,105.979844,29.350571,440.493698
47:45.9,4455,105.979836,29.350569,440.494034
47:52.1,4455,105.979828,29.350568,440.49437
47:58.3,4455,105.97982,29.350566,440.494706
48:04.5,4455,105.979812,29.350564,440.495042
48:10.7,4455,105.979804,29.350562,440.495378
48:16.9,4455,105.979796,29.350561,440.495714
48:23.1,4455,105.979788,29.350559,440.496049
47:02.5,4724,105.979449,29.349916,410.302728
47:08.7,4724,105.979431,29.349912,410.303503
47:14.9,4724,105.979413,29.349908,410.304277
47:21.1,4724,105.979395,29.349904,410.305052
47:27.3,4724,105.979378,29.349899,410.305826
47:33.5,4724,105.97936,29.349895,410.306601
47:39.7,4724,105.979342,29.349891,410.307375
47:45.9,4724,105.979324,29.349886,410.30815
47:52.1,4724,105.979306,29.349882,410.308924
47:58.3,4724,105.979288,29.349878,410.309699
48:04.5,4724,105.97927,29.349874,410.310473
48:10.7,4724,105.979252,29.349869,410.311248
48:16.9,4724,105.979235,29.349865,410.312022
48:23.1,4724,105.979217,29.349861,410.312797
48:29.3,4724,105.979199,29.349857,410.313572
27:06.2,9293,106.003888,29.362121,340.347287
27:12.4,9293,106.004076,29.362185,339.838477
27:18.6,9293,106.004264,29.36225,339.329666
27:24.8,9293,106.004451,29.362314,338.820856
27:31.0,9293,106.004639,29.362378,338.312046
27:37.2,9293,106.004827,29.362442,337.803235
27:43.4,9293,106.005014,29.362506,337.294425
27:49.6,9293,106.005202,29.36257,336.785614
27:55.8,9293,106.00539,29.362634,336.276804
28:02.0,9293,106.005577,29.362699,335.767993
28:08.2,9293,106.005765,29.362763,335.259183
28:14.4,9293,106.005953,29.362827,334.750373
28:20.6,9293,106.00614,29.362891,334.241562
28:26.8,9293,106.006328,29.362955,333.732752
28:33.0,9293,106.006516,29.363019,333.223941
27:06.2,5234,105.995043,29.378411,384.509457
27:12.4,5234,105.995052,29.378395,384.508617
27:18.6,5234,105.99506,29.378379,384.507777
27:24.8,5234,105.995069,29.378363,384.506936
27:31.0,5234,105.995077,29.378347,384.506096
27:37.2,5234,105.995086,29.378331,384.505256
27:43.4,5234,105.995095,29.378315,384.504415
27:49.6,5234,105.995103,29.378299,384.503575
27:55.8,5234,105.995112,29.378283,384.502735
28:02.0,5234,105.99512,29.378266,384.501894
28:08.2,5234,105.995129,29.37825,384.501054
28:14.4,5234,105.995138,29.378234,384.500214
28:20.6,5234,105.995146,29.378218,384.499373
28:26.8,5234,105.995155,29.378202,384.498533
28:33.0,5234,105.995164,29.378186,384.497693
27:04.1,8279,106.001334,29.359609,333.641822
27:10.3,8279,106.001206,29.359683,333.643272
27:16.5,8279,106.001077,29.359758,333.644722
27:22.7,8279,106.000949,29.359832,333.646173
27:28.9,8279,106.00082,29.359907,333.647623
27:35.1,8279,106.000692,29.359981,333.649073
27:41.3,8279,106.000563,29.360056,333.650523
27:47.5,8279,106.000435,29.36013,333.651973
27:53.7,8279,106.000306,29.360204,333.653423
27:59.9,8279,106.000178,29.360279,333.654873
28:06.1,8279,106.000049,29.360353,333.656323
28:12.3,8279,105.999921,29.360428,333.657774
28:18.5,8279,105.999792,29.360502,333.659224
28:24.7,8279,105.999663,29.360577,333.660674
28:30.9,8279,105.999535,29.360651,333.662124
27:04.0,1248,106.004788,29.35799,364.903287
27:09.9,1248,106.004847,29.357945,364.902971
27:15.8,1248,106.004905,29.3579,364.902656
27:21.7,1248,106.004963,29.357855,364.902341
27:27.6,1248,106.005022,29.35781,364.902026
27:33.5,1248,106.00508,29.357765,364.90171
27:39.4,1248,106.005138,29.35772,364.901395
27:45.3,1248,106.005196,29.357675,364.90108
27:51.2,1248,106.005255,29.35763,364.900765
27:57.1,1248,106.005313,29.357585,364.900449
28:03.0,1248,106.005371,29.35754,364.900134
28:08.9,1248,106.00543,29.357495,364.899819
28:14.8,1248,106.005488,29.35745,364.899503
28:20.7,1248,106.005546,29.357405,364.899188
28:26.6,1248,106.005604,29.35736,364.898873
47:26.0,5128,105.968005,29.332146,537.500811
47:32.2,5128,105.968007,29.332147,537.500576
47:38.4,5128,105.96801,29.332149,537.50034
47:44.6,5128,105.968013,29.332151,537.500105
47:50.8,5128,105.968015,29.332152,537.49987
47:57.0,5128,105.968018,29.332154,537.499635
48:03.2,5128,105.968021,29.332156,537.4994
48:09.4,5128,105.968023,29.332157,537.499165
48:15.6,5128,105.968026,29.332159,537.49893
48:21.8,5128,105.968029,29.332161,537.498695
48:28.0,5128,105.968032,29.332163,537.49846
48:34.2,5128,105.968034,29.332164,537.498225
48:40.4,5128,105.968037,29.332166,537.49799
48:46.6,5128,105.96804,29.332168,537.497755
48:52.8,5128,105.968042,29.332169,537.49752
47:02.0,4567,106.03937,29.369692,379.104518
47:08.2,4567,106.039022,29.369551,379.083923
47:14.4,4567,106.038674,29.369409,379.063327
47:20.6,4567,106.038326,29.369268,379.042731
47:26.8,4567,106.037979,29.369127,379.022136
47:33.0,4567,106.037631,29.368986,379.00154
47:39.2,4567,106.037283,29.368844,378.980945
47:45.4,4567,106.036935,29.368703,378.960349
47:51.6,4567,106.036587,29.368562,378.939753
47:57.8,4567,106.03624,29.368421,378.919158
48:04.0,4567,106.035892,29.36828,378.898562
48:10.2,4567,106.035544,29.368138,378.877967
48:16.4,4567,106.035196,29.367997,378.857371
48:22.6,4567,106.034849,29.367856,378.836775
48:28.8,4567,106.034501,29.367715,378.81618
27:07.8,185,106.007053,29.37354,388.916966
27:14.0,185,106.007036,29.372451,388.877612
27:20.2,185,106.007019,29.371361,388.838259
27:26.4,185,106.007001,29.370272,388.798906
27:32.6,185,106.006984,29.369182,388.759553
27:38.8,185,106.006967,29.368093,388.720199
27:45.0,185,106.006949,29.367004,388.680846
27:51.2,185,106.006932,29.365914,388.641493
27:57.4,185,106.006915,29.364825,388.60214
28:03.6,185,106.006898,29.363735,388.562786
28:09.8,185,106.00688,29.362646,388.523433
28:16.0,185,106.006863,29.361556,388.48408
28:22.2,185,106.006846,29.360467,388.444727
28:28.4,185,106.006828,29.359378,388.405373
28:34.6,185,106.006811,29.358288,388.36602
27:08.4,6436,106.012545,29.392147,444.380302
27:14.6,6436,106.012553,29.392193,444.383531
27:20.8,6436,106.01256,29.392239,444.38676
27:27.0,6436,106.012567,29.392285,444.389989
27:33.2,6436,106.012575,29.392331,444.393218
27:39.4,6436,106.012582,29.392377,444.396447
27:45.6,6436,106.01259,29.392423,444.399676
27:51.8,6436,106.012597,29.392469,444.402905
27:58.0,6436,106.012604,29.392515,444.406134
28:04.2,6436,106.012612,29.392561,444.409363
28:10.4,6436,106.012619,29.392607,444.412592
28:16.6,6436,106.012627,29.392653,444.415821
28:22.8,6436,106.012634,29.392699,444.41905
28:29.0,6436,106.012642,29.392744,444.422279
28:35.2,6436,106.012649,29.39279,444.425508
27:07.8,3685,106.008555,29.396382,477.814322
27:13.7,3685,106.007422,29.396258,463.988102
27:19.6,3685,106.006288,29.396134,450.161882
27:25.5,3685,106.005155,29.396011,436.335662
27:31.4,3685,106.004022,29.395887,422.509442
27:37.3,3685,106.002888,29.395763,408.683222
27:43.2,3685,106.001755,29.395639,394.857002
27:49.1,3685,106.000622,29.395516,381.030781
27:55.0,3685,105.999488,29.395392,367.204561
28:00.9,3685,105.998355,29.395268,353.378341
28:06.8,3685,105.997222,29.395145,339.552121
28:12.7,3685,105.996088,29.395021,325.725901
28:18.6,3685,105.994955,29.394897,311.899681
28:24.5,3685,105.993822,29.394774,298.073461
28:30.4,3685,105.992689,29.39465,284.247241
27:08.7,6895,105.998572,29.357014,328.218011
27:14.9,6895,105.997608,29.356611,306.18552
27:21.1,6895,105.996644,29.356207,284.153029
27:27.3,6895,105.99568,29.355804,262.120539
27:33.5,6895,105.994717,29.355401,240.088048
27:39.7,6895,105.993753,29.354998,218.055558
27:45.9,6895,105.992789,29.354595,196.023067
27:52.1,6895,105.991825,29.354192,173.990577
27:58.3,6895,105.990862,29.353788,151.958086
28:04.5,6895,105.989898,29.353385,129.925596
28:10.7,6895,105.988934,29.352982,107.893105
28:16.9,6895,105.98797,29.352579,85.860614
28:23.1,6895,105.987007,29.352176,63.828124
28:29.3,6895,105.986043,29.351773,41.795633
28:35.5,6895,105.985079,29.351369,19.763143
41:33.8,6454,106.000841,29.402823,512.010234
41:40.0,6454,106.000841,29.402817,512.009698
41:46.2,6454,106.000842,29.402811,512.009162
41:52.4,6454,106.000843,29.402805,512.008627
41:58.6,6454,106.000844,29.402799,512.008091
42:04.8,6454,106.000844,29.402793,512.007556
42:11.0,6454,106.000845,29.402788,512.00702
42:17.2,6454,106.000846,29.402782,512.006485
42:23.4,6454,106.000847,29.402776,512.005949
42:29.6,6454,106.000847,29.40277,512.005414
42:35.8,6454,106.000848,29.402764,512.004878
42:42.0,6454,106.000849,29.402758,512.004342
42:48.2,6454,106.00085,29.402752,512.003807
42:54.4,6454,106.00085,29.402746,512.003271
43:00.6,6454,106.000851,29.40274,512.002736
41:52.3,6274,105.975975,29.352108,492.558783
41:58.4,6274,105.975857,29.352001,493.24049
42:04.5,6274,105.975739,29.351894,493.922197
42:10.6,6274,105.975621,29.351787,494.603904
42:16.7,6274,105.975503,29.351679,495.285611
42:22.8,6274,105.975385,29.351572,495.967317
42:28.9,6274,105.975267,29.351465,496.649024
42:35.0,6274,105.975149,29.351358,497.330731
42:41.1,6274,105.97503,29.35125,498.012438
42:47.2,6274,105.974912,29.351143,498.694145
42:53.3,6274,105.974794,29.351036,499.375851
42:59.4,6274,105.974676,29.350929,500.057558
43:05.5,6274,105.974558,29.350822,500.739265
43:11.6,6274,105.97444,29.350714,501.420972
43:17.7,6274,105.974322,29.350607,502.102679
41:50.0,6515,105.983908,29.37798,578.611683
41:56.2,6515,105.983906,29.377982,578.611884
42:02.4,6515,105.983903,29.377985,578.612085
42:08.6,6515,105.9839,29.377987,578.612286
42:14.8,6515,105.983897,29.37799,578.612488
42:21.0,6515,105.983895,29.377993,578.612689
42:27.2,6515,105.983892,29.377995,578.61289
42:33.4,6515,105.983889,29.377998,578.613091
42:39.6,6515,105.983886,29.378,578.613292
42:45.8,6515,105.983884,29.378003,578.613494
42:52.0,6515,105.983881,29.378006,578.613695
42:58.2,6515,105.983878,29.378008,578.613896
43:04.4,6515,105.983875,29.378011,578.614097
43:10.6,6515,105.983872,29.378014,578.614298
43:16.8,6515,105.98387,29.378016,578.6145
43:55.9,8038,105.966181,29.344249,488.151356
44:02.1,8038,105.965936,29.344113,487.841761
44:08.3,8038,105.965692,29.343977,487.532166
44:14.5,8038,105.965447,29.343841,487.222571
44:20.7,8038,105.965203,29.343705,486.912976
44:26.9,8038,105.964959,29.343569,486.603381
44:33.1,8038,105.964714,29.343433,486.293786
44:39.3,8038,105.96447,29.343297,485.984191
44:45.5,8038,105.964225,29.343161,485.674596
44:51.7,8038,105.963981,29.343025,485.365001
44:57.9,8038,105.963736,29.342889,485.055406
45:04.1,8038,105.963492,29.342753,484.745811
45:10.3,8038,105.963248,29.342617,484.436216
45:16.5,8038,105.963003,29.342481,484.126621
45:22.7,8038,105.962759,29.342345,483.817026
44:40.4,9440,105.966098,29.354057,577.065094
44:46.6,9440,105.966006,29.353984,576.843426
44:52.8,9440,105.965914,29.353912,576.621759
44:59.0,9440,105.965823,29.35384,576.400092
45:05.2,9440,105.965731,29.353768,576.178424
45:11.4,9440,105.965639,29.353696,575.956757
45:17.6,9440,105.965547,29.353624,575.73509
45:23.8,9440,105.965455,29.353551,575.513422
45:30.0,9440,105.965364,29.353479,575.291755
45:36.2,9440,105.965272,29.353407,575.070088
45:42.4,9440,105.96518,29.353335,574.84842
45:48.6,9440,105.965088,29.353263,574.626753
45:54.8,9440,105.964997,29.353191,574.405086
46:01.0,9440,105.964905,29.353118,574.183418
46:07.2,9440,105.964813,29.353046,573.961751
48:09.9,6114,105.976932,29.33923,417.384901
48:16.2,6114,105.976924,29.339225,417.385422
48:22.5,6114,105.976915,29.339221,417.385943
48:28.8,6114,105.976907,29.339216,417.386465
48:35.1,6114,105.976899,29.339211,417.386986
48:41.4,6114,105.976891,29.339206,417.387507
48:47.7,6114,105.976882,29.339202,417.388029
48:54.0,6114,105.976874,29.339197,417.38855
49:00.3,6114,105.976866,29.339192,417.389072
49:06.6,6114,105.976858,29.339187,417.389593
49:12.9,6114,105.97685,29.339183,417.390114
49:19.2,6114,105.976841,29.339178,417.390636
49:25.5,6114,105.976833,29.339173,417.391157
49:31.8,6114,105.976825,29.339168,417.391678
49:38.1,6114,105.976817,29.339164,417.3922
44:44.9,886,105.975328,29.340476,422.776271
44:51.2,886,105.975298,29.340461,422.75659
44:57.5,886,105.975268,29.340447,422.73691
45:03.8,886,105.975237,29.340433,422.717229
45:10.1,886,105.975207,29.340419,422.697549
45:16.4,886,105.975177,29.340405,422.677868
45:22.7,886,105.975146,29.34039,422.658188
45:29.0,886,105.975116,29.340376,422.638507
45:35.3,886,105.975086,29.340362,422.618827
45:41.6,886,105.975055,29.340348,422.599146
45:47.9,886,105.975025,29.340333,422.579466
45:54.2,886,105.974994,29.340319,422.559785
46:00.5,886,105.974964,29.340305,422.540105
46:06.8,886,105.974934,29.340291,422.520424
46:13.1,886,105.974903,29.340277,422.500744
45:30.4,2170,106.007267,29.417257,726.449581
45:36.6,2170,106.007267,29.417284,726.452707
45:42.8,2170,106.007267,29.41731,726.455834
45:49.0,2170,106.007268,29.417337,726.45896
45:55.2,2170,106.007268,29.417364,726.462087
46:01.4,2170,106.007268,29.41739,726.465214
46:07.6,2170,106.007268,29.417417,726.46834
46:13.8,2170,106.007269,29.417443,726.471467
46:20.0,2170,106.007269,29.41747,726.474593
46:26.2,2170,106.007269,29.417497,726.47772
46:32.4,2170,106.007269,29.417523,726.480846
46:38.6,2170,106.007269,29.41755,726.483973
46:44.8,2170,106.00727,29.417576,726.487099
46:51.0,2170,106.00727,29.417603,726.490226
46:57.2,2170,106.00727,29.41763,726.493352
46:19.8,2557,106.005195,29.36884,422.952842
46:32.2,2557,106.005239,29.368939,423.099252
46:44.6,2557,106.005284,29.369038,423.245661
46:57.0,2557,106.005328,29.369137,423.392071
47:09.4,2557,106.005373,29.369235,423.53848
47:21.8,2557,106.005417,29.369334,423.68489
47:34.2,2557,106.005462,29.369433,423.831299
47:46.6,2557,106.005506,29.369532,423.977709
47:59.0,2557,106.005551,29.36963,424.124118
48:11.4,2557,106.005595,29.369729,424.270528
48:23.8,2557,106.00564,29.369828,424.416937
48:36.2,2557,106.005684,29.369926,424.563347
48:48.6,2557,106.005729,29.370025,424.709756
49:01.0,2557,106.005773,29.370124,424.856166
49:13.4,2557,106.005818,29.370223,425.002575
45:31.2,2482,106.023229,29.420517,789.07453
45:37.4,2482,106.023229,29.420517,789.07453
45:43.6,2482,106.023229,29.420517,789.07453
45:49.8,2482,106.023229,29.420517,789.07453
45:56.0,2482,106.023229,29.420517,789.07453
46:02.2,2482,106.023229,29.420517,789.07453
46:08.4,2482,106.023229,29.420517,789.07453
46:14.6,2482,106.023229,29.420517,789.07453
46:20.8,2482,106.023229,29.420517,789.07453
46:27.0,2482,106.023229,29.420517,789.07453
46:33.2,2482,106.023229,29.420517,789.07453
46:39.4,2482,106.023229,29.420517,789.07453
46:45.6,2482,106.023229,29.420517,789.07453
46:51.8,2482,106.023229,29.420517,789.07453
46:58.0,2482,106.023229,29.420517,789.07453
45:37.4,2750,106.022539,29.420124,680.080195
45:43.6,2750,106.022538,29.420119,680.079471
45:49.8,2750,106.022536,29.420113,680.078746
45:56.0,2750,106.022535,29.420107,680.078022
46:02.2,2750,106.022533,29.420102,680.077297
46:08.4,2750,106.022532,29.420096,680.076573
46:14.6,2750,106.022531,29.420091,680.075848
46:20.8,2750,106.022529,29.420085,680.075124
46:27.0,2750,106.022528,29.420079,680.074399
46:33.2,2750,106.022526,29.420074,680.073675
46:39.4,2750,106.022525,29.420068,680.07295
46:45.6,2750,106.022524,29.420063,680.072226
46:51.8,2750,106.022522,29.420057,680.071502
46:58.0,2750,106.022521,29.420051,680.070777
47:04.2,2750,106.022519,29.420046,680.070053
45:54.3,2844,106.002045,29.370654,470.762789
46:06.8,2844,106.002046,29.370651,470.76269
46:19.3,2844,106.002047,29.370648,470.762591
46:31.8,2844,106.002049,29.370644,470.762491
46:44.3,2844,106.00205,29.370641,470.762392
46:56.8,2844,106.002051,29.370638,470.762292
47:09.3,2844,106.002052,29.370634,470.762193
47:21.8,2844,106.002053,29.370631,470.762094
47:34.3,2844,106.002054,29.370628,470.761994
47:46.8,2844,106.002055,29.370624,470.761895
47:59.3,2844,106.002056,29.370621,470.761795
48:11.8,2844,106.002057,29.370618,470.761696
48:24.3,2844,106.002059,29.370614,470.761597
48:36.8,2844,106.00206,29.370611,470.761497
48:49.3,2844,106.002061,29.370608,470.761398
46:27.4,3199,106.040534,29.348109,466.797634
46:33.6,3199,106.040568,29.348026,469.877112
46:39.8,3199,106.040602,29.347943,472.95659
46:46.0,3199,106.040636,29.347861,476.036068
46:52.2,3199,106.04067,29.347778,479.115546
46:58.4,3199,106.040704,29.347695,482.195024
47:04.6,3199,106.040738,29.347613,485.274502
47:10.8,3199,106.040772,29.34753,488.35398
47:17.0,3199,106.040806,29.347448,491.433458
47:23.2,3199,106.04084,29.347365,494.512936
47:29.4,3199,106.040875,29.347282,497.592414
47:35.6,3199,106.040909,29.3472,500.671892
47:41.8,3199,106.040943,29.347117,503.75137
47:48.0,3199,106.040977,29.347034,506.830848
47:54.2,3199,106.041011,29.346952,509.910326
48:55.4,7087,106.006873,29.361133,536.761702
49:01.6,7087,106.006872,29.361121,536.761592
49:07.8,7087,106.006872,29.361109,536.761482
49:14.0,7087,106.006872,29.361097,536.761373
49:20.2,7087,106.006872,29.361085,536.761263
49:26.4,7087,106.006871,29.361073,536.761153
49:32.6,7087,106.006871,29.361061,536.761044
49:38.8,7087,106.006871,29.36105,536.760934
49:45.0,7087,106.006871,29.361038,536.760824
49:51.2,7087,106.006871,29.361026,536.760714
49:57.4,7087,106.00687,29.361014,536.760605
50:03.6,7087,106.00687,29.361002,536.760495
50:09.8,7087,106.00687,29.36099,536.760385
50:16.0,7087,106.00687,29.360978,536.760276
50:22.2,7087,106.006869,29.360966,536.760166
46:06.6,3449,106.035257,29.363286,437.455237
46:12.8,3449,106.035126,29.363255,437.449279
46:19.0,3449,106.034995,29.363223,437.443321
46:25.2,3449,106.034864,29.363192,437.437363
46:31.4,3449,106.034733,29.36316,437.431405
46:37.6,3449,106.034602,29.363129,437.425447
46:43.8,3449,106.034471,29.363098,437.419489
46:50.0,3449,106.03434,29.363066,437.413531
46:56.2,3449,106.034209,29.363035,437.407573
47:02.4,3449,106.034078,29.363003,437.401615
47:08.6,3449,106.033946,29.362972,437.395657
47:14.8,3449,106.033815,29.36294,437.389699
47:21.0,3449,106.033684,29.362909,437.383741
47:27.2,3449,106.033553,29.362878,437.377783
47:33.4,3449,106.033422,29.362846,437.371825
46:21.2,3612,106.039618,29.347793,479.02921
46:27.4,3612,106.039628,29.34779,479.029774
46:33.6,3612,106.039639,29.347787,479.030337
46:39.8,3612,106.03965,29.347784,479.030901
46:46.0,3612,106.03966,29.347781,479.031464
46:52.2,3612,106.039671,29.347779,479.032028
46:58.4,3612,106.039682,29.347776,479.032591
47:04.6,3612,106.039692,29.347773,479.033155
47:10.8,3612,106.039703,29.34777,479.033719
47:17.0,3612,106.039714,29.347767,479.034282
47:23.2,3612,106.039724,29.347765,479.034846
47:29.4,3612,106.039735,29.347762,479.035409
47:35.6,3612,106.039746,29.347759,479.035973
47:41.8,3612,106.039756,29.347756,479.036536
47:48.0,3612,106.039767,29.347753,479.0371
50:25.1,8502,105.990119,29.337838,433.334083
50:31.3,8502,105.990108,29.337803,433.541452
50:37.5,8502,105.990097,29.337767,433.74882
50:43.7,8502,105.990085,29.337732,433.956188
50:49.9,8502,105.990074,29.337696,434.163556
50:56.1,8502,105.990062,29.337661,434.370924
51:02.3,8502,105.990051,29.337626,434.578292
51:08.5,8502,105.990039,29.33759,434.78566
51:14.7,8502,105.990028,29.337555,434.993029
51:20.9,8502,105.990016,29.33752,435.200397
51:27.1,8502,105.990005,29.337484,435.407765
51:33.3,8502,105.989994,29.337449,435.615133
51:39.5,8502,105.989982,29.337413,435.822501
51:45.7,8502,105.989971,29.337378,436.029869
51:51.9,8502,105.989959,29.337343,436.237237
50:31.8,9199,105.98652,29.338729,393.501468
50:38.0,9199,105.986433,29.338653,393.506637
50:44.2,9199,105.986346,29.338577,393.511805
50:50.4,9199,105.986259,29.338501,393.516973
50:56.6,9199,105.986172,29.338425,393.522141
51:02.8,9199,105.986085,29.338348,393.527309
51:09.0,9199,105.985998,29.338272,393.532478
51:15.2,9199,105.985911,29.338196,393.537646
51:21.4,9199,105.985824,29.33812,393.542814
51:27.6,9199,105.985737,29.338044,393.547982
51:33.8,9199,105.985649,29.337967,393.553151
51:40.0,9199,105.985562,29.337891,393.558319
51:46.2,9199,105.985475,29.337815,393.563487
51:52.4,9199,105.985388,29.337739,393.568655
51:58.6,9199,105.985301,29.337663,393.573823
51:16.4,8252,105.978223,29.342034,425.319848
51:22.6,8252,105.978215,29.342031,425.514919
51:28.8,8252,105.978207,29.342027,425.70999
51:35.0,8252,105.9782,29.342023,425.905061
51:41.2,8252,105.978192,29.34202,426.100132
51:47.4,8252,105.978184,29.342016,426.295203
51:53.6,8252,105.978176,29.342013,426.490274
51:59.8,8252,105.978168,29.342009,426.685345
52:06.0,8252,105.97816,29.342006,426.880417
52:12.2,8252,105.978152,29.342002,427.075488
52:18.4,8252,105.978144,29.341998,427.270559
52:24.6,8252,105.978136,29.341995,427.46563
52:30.8,8252,105.978128,29.341991,427.660701
52:37.0,8252,105.97812,29.341988,427.855772
52:43.2,8252,105.978112,29.341984,428.050843
50:33.7,9258,105.979326,29.351742,417.386332
50:39.9,9258,105.979366,29.351749,417.384624
50:46.1,9258,105.979407,29.351756,417.382915
50:52.3,9258,105.979447,29.351763,417.381206
50:58.5,9258,105.979488,29.35177,417.379497
51:04.7,9258,105.979528,29.351777,417.377788
51:10.9,9258,105.979569,29.351784,417.376079
51:17.1,9258,105.979609,29.351791,417.37437
51:23.3,9258,105.97965,29.351798,417.372661
51:29.5,9258,105.97969,29.351805,417.370953
51:35.7,9258,105.979731,29.351812,417.369244
51:41.9,9258,105.979771,29.351818,417.367535
51:48.1,9258,105.979812,29.351825,417.365826
51:54.3,9258,105.979852,29.351832,417.364117
52:00.5,9258,105.979893,29.351839,417.362408
